time,Meteo,TemperaturaPercepita
2022-03-15,pioggerella debole,7.9
2022-03-16,Coperto,9.55
2022-03-17,Coperto,9.65
2022-03-18,pioggerella debole,8.35
2022-03-19,Principalmente chiaro,6.15
2022-03-20,Principalmente chiaro,4.699999999999999
2022-03-21,Principalmente chiaro,5.55
2022-03-22,Cielo chiaro,5.199999999999999
2022-03-23,Cielo chiaro,7.950000000000001
2022-03-24,Cielo chiaro,9.75
2022-03-25,Cielo chiaro,9.700000000000001
2022-03-26,Cielo chiaro,10.0
2022-03-27,Cielo chiaro,10.75
2022-03-28,Principalmente chiaro,10.75
2022-03-29,Coperto,10.850000000000001
2022-03-30,pioggerella Moderata,9.3
2022-03-31,pioggerella Moderata,10.65
2022-04-01,Pioggia,8.15
2022-04-02,Nevicate leggere,4.800000000000001
2022-04-03,pioggerella debole,3.9
2022-04-04,Coperto,5.5
2022-04-05,Principalmente chiaro,7.35
2022-04-06,Coperto,9.2
2022-04-07,Parzialmente nuvoloso,11.15
2022-04-08,pioggerella debole,13.35
2022-04-09,pioggerella debole,7.949999999999999
2022-04-10,Principalmente chiaro,6.85
2022-04-11,Principalmente chiaro,8.3
2022-04-12,Principalmente chiaro,10.75
2022-04-13,Parzialmente nuvoloso,12.899999999999999
2022-04-14,Principalmente chiaro,13.850000000000001
2022-04-15,Principalmente chiaro,15.899999999999999
2022-04-16,pioggerella debole,15.6
2022-04-17,Coperto,10.85
2022-04-18,Parzialmente nuvoloso,11.05
2022-04-19,Principalmente chiaro,11.25
2022-04-20,Coperto,10.850000000000001
2022-04-21,pioggerella debole,10.0
2022-04-22,pioggerella Moderata,12.0
2022-04-23,Pioggia moderata,12.0
2022-04-24,Pioggia,10.65
2022-04-25,pioggerella debole,12.15
2022-04-26,pioggerella debole,14.049999999999999
2022-04-27,pioggerella debole,13.850000000000001
2022-04-28,Principalmente chiaro,15.200000000000001
2022-04-29,Coperto,14.8
2022-04-30,Coperto,14.6
2022-05-01,pioggerella debole,15.05
2022-05-02,pioggerella debole,14.25
2022-05-03,pioggerella debole,16.25
2022-05-04,Pioggia,16.6
2022-05-05,pioggerella Moderata,14.850000000000001
2022-05-06,pioggerella Moderata,14.3
2022-05-07,pioggerella debole,15.65
2022-05-08,pioggerella Moderata,17.7
2022-05-09,pioggerella debole,18.9
2022-05-10,Principalmente chiaro,19.6
2022-05-11,Principalmente chiaro,21.25
2022-05-12,Principalmente chiaro,22.5
2022-05-13,Principalmente chiaro,22.35
2022-05-14,pioggerella debole,23.549999999999997
2022-05-15,pioggerella debole,24.4
2022-05-16,pioggerella debole,24.85
2022-05-17,Principalmente chiaro,24.799999999999997
2022-05-18,pioggerella debole,24.0
2022-05-19,Parzialmente nuvoloso,22.9
2022-05-20,Coperto,25.6
2022-05-21,Principalmente chiaro,26.4
2022-05-22,Parzialmente nuvoloso,26.75
2022-05-23,Coperto,26.65
2022-05-24,Pioggia,24.0
2022-05-25,Pioggia moderata,22.799999999999997
2022-05-26,pioggerella debole,24.35
2022-05-27,Parzialmente nuvoloso,27.0
2022-05-28,Pioggia,22.5
2022-05-29,Pioggia,15.25
2022-05-30,Coperto,15.75
2022-05-31,pioggerella debole,19.25
2022-06-01,Principalmente chiaro,22.0
2022-06-02,pioggerella debole,25.75
2022-06-03,Pioggia moderata,24.15
2022-06-04,Coperto,25.650000000000002
2022-06-05,Pioggia,27.15
2022-06-06,Pioggia,24.85
2022-06-07,Pioggia moderata,23.6
2022-06-08,pioggerella debole,21.45
2022-06-09,Pioggia,20.450000000000003
2022-06-10,Cielo chiaro,21.75
2022-06-11,Cielo chiaro,23.549999999999997
2022-06-12,Principalmente chiaro,26.450000000000003
2022-06-13,Coperto,28.3
2022-06-14,pioggerella debole,26.9
2022-06-15,pioggerella Moderata,28.5
2022-06-16,Principalmente chiaro,29.6
2022-06-17,Principalmente chiaro,29.900000000000002
2022-06-18,Principalmente chiaro,28.349999999999998
2022-06-19,Parzialmente nuvoloso,28.9
2022-06-20,Parzialmente nuvoloso,30.75
2022-06-21,pioggerella Moderata,30.4
2022-06-22,pioggerella Moderata,27.05
2022-06-23,Pioggia,27.65
2022-06-24,Pioggia,26.0
2022-06-25,Principalmente chiaro,24.35
2022-06-26,Parzialmente nuvoloso,27.4
2022-06-27,pioggerella debole,30.1
2022-06-28,Pioggia moderata,25.55
2022-06-29,pioggerella Moderata,28.049999999999997
2022-06-30,pioggerella debole,29.4
2022-07-01,pioggerella debole,27.8
2022-07-02,Principalmente chiaro,28.200000000000003
2022-07-03,Principalmente chiaro,31.5
2022-07-04,Pioggia moderata,29.5
2022-07-05,pioggerella debole,29.05
2022-07-06,pioggerella Moderata,27.95
2022-07-07,pioggerella Moderata,27.25
2022-07-08,Principalmente chiaro,25.4
2022-07-09,Principalmente chiaro,24.95
2022-07-10,Principalmente chiaro,26.25
2022-07-11,pioggerella debole,27.0
2022-07-12,Coperto,27.85
2022-07-13,Parzialmente nuvoloso,28.0
2022-07-14,Principalmente chiaro,30.35
2022-07-15,Principalmente chiaro,32.05
2022-07-16,pioggerella debole,31.75
2022-07-17,pioggerella debole,31.049999999999997
2022-07-18,Principalmente chiaro,29.9
2022-07-19,Principalmente chiaro,30.0
2022-07-20,Coperto,30.650000000000002
2022-07-21,Principalmente chiaro,32.5
2022-07-22,Parzialmente nuvoloso,32.9
2022-07-23,Pioggia,32.15
2022-07-24,Principalmente chiaro,33.7
2022-07-25,Pioggia,33.7
2022-07-26,pioggerella debole,32.15
2022-07-27,pioggerella Moderata,28.9
2022-07-28,Pioggia moderata,27.6
2022-07-29,Pioggia moderata,26.9
2022-07-30,Parzialmente nuvoloso,26.849999999999998
2022-07-31,Cielo chiaro,27.8
2022-08-01,Principalmente chiaro,28.35
2022-08-02,pioggerella Moderata,28.7
2022-08-03,Principalmente chiaro,29.049999999999997
2022-08-04,Principalmente chiaro,31.200000000000003
2022-08-05,Pioggia moderata,32.85
2022-08-06,Pioggia moderata,31.4
2022-08-07,Pioggia moderata,25.65
2022-08-08,Principalmente chiaro,27.25
2022-08-09,Principalmente chiaro,28.4
2022-08-10,Parzialmente nuvoloso,27.450000000000003
2022-08-11,Principalmente chiaro,26.45
2022-08-12,Parzialmente nuvoloso,23.75
2022-08-13,Parzialmente nuvoloso,24.299999999999997
2022-08-14,Parzialmente nuvoloso,23.799999999999997
2022-08-15,pioggerella debole,26.9
2022-08-16,pioggerella debole,25.75
2022-08-17,Coperto,27.1
2022-08-18,Pioggia molto intensa,22.8
2022-08-19,Pioggia,22.799999999999997
2022-08-20,Parzialmente nuvoloso,26.1
2022-08-21,Principalmente chiaro,26.35
2022-08-22,Principalmente chiaro,26.8
2022-08-23,Principalmente chiaro,25.700000000000003
2022-08-24,Principalmente chiaro,26.1
2022-08-25,Principalmente chiaro,26.85
2022-08-26,pioggerella Moderata,28.0
2022-08-27,Pioggia,26.35
2022-08-28,pioggerella Moderata,27.4
2022-08-29,Parzialmente nuvoloso,27.95
2022-08-30,Pioggia moderata,27.0
2022-08-31,Pioggia,25.75
2022-09-01,Pioggia moderata,24.1
2022-09-02,Pioggia,22.95
2022-09-03,Pioggia,23.5
2022-09-04,pioggerella debole,24.75
2022-09-05,Principalmente chiaro,26.4
2022-09-06,pioggerella debole,27.25
2022-09-07,Pioggia moderata,25.45
2022-09-08,Pioggia moderata,25.35
2022-09-09,Pioggia moderata,23.5
2022-09-10,pioggerella debole,22.15
2022-09-11,pioggerella Moderata,22.55
2022-09-12,Cielo chiaro,22.1
2022-09-13,Principalmente chiaro,23.3
2022-09-14,pioggerella Moderata,24.15
2022-09-15,Pioggia,25.65
2022-09-16,pioggerella Moderata,23.8
2022-09-17,Pioggia moderata,14.95
2022-09-18,Cielo chiaro,14.85
2022-09-19,Cielo chiaro,16.9
2022-09-20,Cielo chiaro,15.1
2022-09-21,pioggerella debole,15.15
2022-09-22,Principalmente chiaro,14.850000000000001
2022-09-23,Parzialmente nuvoloso,14.85
2022-09-24,pioggerella debole,14.600000000000001
2022-09-25,pioggerella debole,15.7
2022-09-26,Coperto,15.75
2022-09-27,Parzialmente nuvoloso,15.85
2022-09-28,pioggerella debole,14.15
2022-09-29,Pioggia moderata,13.899999999999999
2022-09-30,Pioggia,14.3
2022-10-01,Coperto,15.299999999999999
2022-10-02,Cielo chiaro,17.799999999999997
2022-10-03,Parzialmente nuvoloso,18.95
2022-10-04,pioggerella debole,18.8
2022-10-05,Coperto,18.95
2022-10-06,Principalmente chiaro,18.0
2022-10-07,Parzialmente nuvoloso,17.8
2022-10-08,pioggerella debole,17.35
2022-10-09,pioggerella Moderata,18.25
2022-10-10,pioggerella debole,16.15
2022-10-11,Principalmente chiaro,17.299999999999997
2022-10-12,Coperto,16.75
2022-10-13,Coperto,17.1
2022-10-14,Coperto,16.5
2022-10-15,Coperto,17.95
2022-10-16,Parzialmente nuvoloso,19.3
2022-10-17,Parzialmente nuvoloso,18.45
2022-10-18,Principalmente chiaro,17.95
2022-10-19,Principalmente chiaro,18.6
2022-10-20,Coperto,17.65
2022-10-21,Pioggia,16.6
2022-10-22,Pioggia,19.9
2022-10-23,pioggerella Moderata,18.8
2022-10-24,Pioggia,19.65
2022-10-25,Pioggia moderata,19.05
2022-10-26,pioggerella debole,18.7
2022-10-27,Parzialmente nuvoloso,18.25
2022-10-28,Principalmente chiaro,17.4
2022-10-29,Parzialmente nuvoloso,16.75
2022-10-30,Parzialmente nuvoloso,17.1
2022-10-31,Principalmente chiaro,17.049999999999997
2022-11-01,pioggerella debole,14.850000000000001
2022-11-02,Coperto,13.6
2022-11-03,Pioggia moderata,14.75
2022-11-04,Pioggia moderata,12.75
2022-11-05,Coperto,10.850000000000001
2022-11-06,Principalmente chiaro,8.25
2022-11-07,Parzialmente nuvoloso,7.85
2022-11-08,Coperto,9.4
2022-11-09,Pioggia moderata,12.35
2022-11-10,Pioggia moderata,13.25
2022-11-11,Parzialmente nuvoloso,11.4
2022-11-12,Coperto,10.4
2022-11-13,pioggerella Moderata,10.15
2022-11-14,pioggerella Moderata,8.9
2022-11-15,pioggerella Moderata,7.3500000000000005
2022-11-16,pioggerella Moderata,9.05
2022-11-17,pioggerella debole,8.8
2022-11-18,pioggerella debole,9.8
2022-11-19,Parzialmente nuvoloso,7.0
2022-11-20,pioggerella debole,5.1499999999999995
2022-11-21,pioggerella Moderata,3.5
2022-11-22,Pioggia moderata,5.65
2022-11-23,Cielo chiaro,4.4
2022-11-24,Principalmente chiaro,6.05
2022-11-25,Coperto,5.3999999999999995
2022-11-26,Coperto,6.0
2022-11-27,Parzialmente nuvoloso,4.15
2022-11-28,Coperto,4.5
2022-11-29,pioggerella debole,3.4499999999999997
2022-11-30,pioggerella debole,3.1999999999999997
2022-12-01,Coperto,3.0
2022-12-02,pioggerella debole,4.05
2022-12-03,pioggerella Moderata,5.1
2022-12-04,Pioggia moderata,7.2
2022-12-05,pioggerella Moderata,5.35
2022-12-06,Parzialmente nuvoloso,0.8000000000000003
2022-12-07,Coperto,0.04999999999999982
2022-12-08,pioggerella debole,2.1
2022-12-09,Nevicate leggere,2.5
2022-12-10,Coperto,2.5500000000000003
2022-12-11,Nevicate leggere,0.30000000000000027
2022-12-12,Coperto,-2.05
2022-12-13,Nevicate leggere,-0.8500000000000001
2022-12-14,Coperto,0.65
2022-12-15,Pioggia moderata,-0.6000000000000001
2022-12-16,pioggerella debole,2.3000000000000003
2022-12-17,pioggerella debole,1.75
2022-12-18,Coperto,3.25
2022-12-19,Coperto,2.45
2022-12-20,pioggerella debole,4.0
2022-12-21,pioggerella Moderata,5.550000000000001
2022-12-22,pioggerella debole,5.5
2022-12-23,Coperto,5.75
2022-12-24,Coperto,6.199999999999999
2022-12-25,Coperto,7.1499999999999995
