time,Meteo,TemperaturaPercepita
2022-07-10,Principalmente chiaro,25
2022-07-11,Principalmente chiaro,27
2022-07-12,pioggerella debole,27
2022-07-13,pioggerella debole,28
2022-07-14,Principalmente chiaro,28
2022-07-15,Principalmente chiaro,30
2022-07-16,Cielo chiaro,30
2022-07-17,Cielo chiaro,30
2022-07-18,Principalmente chiaro,32
2022-07-19,Principalmente chiaro,32
2022-07-20,Cielo chiaro,32
2022-07-21,Principalmente chiaro,32
2022-07-22,Principalmente chiaro,34
2022-07-23,Cielo chiaro,33
2022-07-24,Cielo chiaro,33
2022-07-25,Principalmente chiaro,34
2022-07-26,Principalmente chiaro,34
2022-07-27,pioggerella Moderata,34
2022-07-28,pioggerella debole,33
2022-07-29,pioggerella debole,33
2022-07-30,Principalmente chiaro,32
2022-07-31,Cielo chiaro,31
2022-08-01,Cielo chiaro,31
2022-08-02,Parzialmente nuvoloso,32
2022-08-03,Cielo chiaro,31
2022-08-04,Principalmente chiaro,32
2022-08-05,Principalmente chiaro,32
2022-08-06,Principalmente chiaro,34
2022-08-07,pioggerella debole,35
2022-08-08,Pioggia,32
2022-08-09,Pioggia,30
2022-08-10,Pioggia,30
2022-08-11,pioggerella debole,29
2022-08-12,Pioggia,29
2022-08-13,Pioggia moderata,27
2022-08-14,Principalmente chiaro,26
2022-08-15,pioggerella debole,29
2022-08-16,pioggerella debole,30
2022-08-17,Principalmente chiaro,32
2022-08-18,pioggerella Moderata,32
2022-08-19,Pioggia,27
2022-08-20,Principalmente chiaro,27
2022-08-21,pioggerella debole,29
2022-08-22,Principalmente chiaro,28
2022-08-23,Coperto,28
2022-08-24,Principalmente chiaro,27
2022-08-25,Cielo chiaro,28
2022-08-26,Principalmente chiaro,30
2022-08-27,pioggerella Moderata,30
2022-08-28,pioggerella debole,28
2022-08-29,pioggerella debole,28
2022-08-30,Principalmente chiaro,30
2022-08-31,pioggerella debole,30
2022-09-01,Pioggia,27
2022-09-02,Principalmente chiaro,26
2022-09-03,pioggerella debole,27
2022-09-04,pioggerella Moderata,28
2022-09-05,Principalmente chiaro,28
2022-09-06,Principalmente chiaro,29
2022-09-07,pioggerella debole,30
2022-09-08,pioggerella Moderata,30
2022-09-09,Pioggia moderata,29
2022-09-10,pioggerella debole,28
2022-09-11,Cielo chiaro,26
2022-09-12,Cielo chiaro,25
2022-09-13,Principalmente chiaro,25
2022-09-14,Parzialmente nuvoloso,26
2022-09-15,Pioggia moderata,27
2022-09-16,pioggerella Moderata,28
2022-09-17,pioggerella debole,19
2022-09-18,Cielo chiaro,17
2022-09-19,pioggerella debole,19
2022-09-20,pioggerella debole,22
2022-09-21,pioggerella debole,19
2022-09-22,Principalmente chiaro,17
2022-09-23,Parzialmente nuvoloso,16
2022-09-24,pioggerella Moderata,17
2022-09-25,Pioggia moderata,19
2022-09-26,Pioggia,21
2022-09-27,pioggerella debole,20
2022-09-28,Pioggia,20
2022-09-29,Pioggia moderata,20
2022-09-30,Pioggia moderata,20
2022-10-01,pioggerella Moderata,19
2022-10-02,Principalmente chiaro,20
2022-10-03,Parzialmente nuvoloso,22
2022-10-04,Parzialmente nuvoloso,21
2022-10-05,Parzialmente nuvoloso,21
2022-10-06,Parzialmente nuvoloso,21
2022-10-07,Coperto,20
2022-10-08,Parzialmente nuvoloso,20
2022-10-09,pioggerella debole,22
2022-10-10,pioggerella debole,22
2022-10-11,pioggerella debole,21
2022-10-12,pioggerella Moderata,19
2022-10-13,Pioggia,18
2022-10-14,Principalmente chiaro,17
2022-10-15,Cielo chiaro,18
2022-10-16,Principalmente chiaro,19
2022-10-17,Principalmente chiaro,20
2022-10-18,Principalmente chiaro,20
2022-10-19,Cielo chiaro,21
2022-10-20,Principalmente chiaro,20
2022-10-21,pioggerella debole,18
2022-10-22,Coperto,21
2022-10-23,Principalmente chiaro,22
2022-10-24,Parzialmente nuvoloso,19
2022-10-25,Parzialmente nuvoloso,21
2022-10-26,Principalmente chiaro,20
2022-10-27,Principalmente chiaro,20
2022-10-28,Cielo chiaro,19
2022-10-29,Cielo chiaro,20
2022-10-30,Cielo chiaro,18
2022-10-31,Principalmente chiaro,17
2022-11-01,Principalmente chiaro,17
2022-11-02,Principalmente chiaro,17
2022-11-03,pioggerella debole,17
2022-11-04,Pioggia,17
2022-11-05,pioggerella debole,12
2022-11-06,Principalmente chiaro,13
2022-11-07,Principalmente chiaro,12
2022-11-08,Cielo chiaro,13
2022-11-09,Coperto,14
2022-11-10,pioggerella debole,17
2022-11-11,Principalmente chiaro,16
2022-11-12,Coperto,13
2022-11-13,pioggerella Moderata,12
2022-11-14,Pioggia moderata,12
2022-11-15,pioggerella Moderata,10
2022-11-16,Pioggia moderata,17
2022-11-17,pioggerella Moderata,14
2022-11-18,Pioggia,17
2022-11-19,Pioggia,14
2022-11-20,Pioggia,9
2022-11-21,Pioggia,9
2022-11-22,Pioggia moderata,10
2022-11-23,pioggerella debole,9
2022-11-24,Coperto,12
2022-11-25,Pioggia,10
2022-11-26,Pioggia moderata,9
2022-11-27,Principalmente chiaro,8
2022-11-28,pioggerella Moderata,7
2022-11-29,pioggerella Moderata,9
2022-11-30,Coperto,7
2022-12-01,Principalmente chiaro,7
2022-12-02,pioggerella Moderata,8
2022-12-03,Pioggia moderata,11
2022-12-04,Pioggia,12
2022-12-05,pioggerella Moderata,13
2022-12-06,Parzialmente nuvoloso,13
2022-12-07,pioggerella debole,11
2022-12-08,pioggerella debole,12
2022-12-09,Pioggia,14
2022-12-10,Pioggia moderata,14
2022-12-11,pioggerella debole,9
2022-12-12,pioggerella debole,6
2022-12-13,Pioggia,7
2022-12-14,Pioggia,10
2022-12-15,Pioggia moderata,10
2022-12-16,Pioggia,15
2022-12-17,pioggerella debole,13
2022-12-18,Principalmente chiaro,11
2022-12-19,Principalmente chiaro,8
2022-12-20,Parzialmente nuvoloso,8
2022-12-21,Coperto,8
2022-12-22,Coperto,12
2022-12-23,Coperto,11
2022-12-24,Coperto,12
2022-12-25,Parzialmente nuvoloso,11
