time,Meteo,TemperaturaPercepita
2022-03-25,Parzialmente nuvoloso,9.049999999999999
2022-03-26,Parzialmente nuvoloso,10.700000000000001
2022-03-27,Parzialmente nuvoloso,9.799999999999999
2022-03-28,Principalmente chiaro,11.799999999999999
2022-03-29,Principalmente chiaro,8.799999999999999
2022-03-30,Pioggia moderata,8.3
2022-03-31,Pioggia,10.2
2022-04-01,pioggerella Moderata,7.5
2022-04-02,pioggerella Moderata,4.05
2022-04-03,pioggerella debole,4.75
2022-04-04,pioggerella debole,6.449999999999999
2022-04-05,Parzialmente nuvoloso,8.15
2022-04-06,pioggerella Moderata,7.45
2022-04-07,pioggerella debole,8.5
2022-04-08,pioggerella debole,14.350000000000001
2022-04-09,Nevicate leggere,8.2
2022-04-10,Principalmente chiaro,7.8
2022-04-11,Principalmente chiaro,7.85
2022-04-12,Principalmente chiaro,9.5
2022-04-13,Principalmente chiaro,11.9
2022-04-14,Principalmente chiaro,13.0
2022-04-15,Principalmente chiaro,15.35
2022-04-16,pioggerella Moderata,14.25
2022-04-17,Principalmente chiaro,8.05
2022-04-18,Cielo chiaro,9.950000000000001
2022-04-19,Coperto,9.3
2022-04-20,pioggerella debole,13.399999999999999
2022-04-21,Pioggia,13.2
2022-04-22,Pioggia moderata,11.95
2022-04-23,Pioggia moderata,14.700000000000001
2022-04-24,Pioggia moderata,11.4
2022-04-25,pioggerella Moderata,12.9
2022-04-26,pioggerella debole,13.75
2022-04-27,Coperto,14.35
2022-04-28,Cielo chiaro,12.75
2022-04-29,Cielo chiaro,11.9
2022-04-30,Parzialmente nuvoloso,13.1
2022-05-01,pioggerella debole,14.25
2022-05-02,Pioggia,14.0
2022-05-03,Coperto,15.3
2022-05-04,pioggerella debole,16.65
2022-05-05,pioggerella Moderata,13.4
2022-05-06,Pioggia,15.2
2022-05-07,pioggerella debole,15.85
2022-05-08,pioggerella Moderata,17.5
2022-05-09,pioggerella debole,17.8
2022-05-10,Coperto,19.0
2022-05-11,Principalmente chiaro,20.3
2022-05-12,Coperto,18.15
2022-05-13,Principalmente chiaro,18.0
2022-05-14,Principalmente chiaro,19.8
2022-05-15,Coperto,20.0
2022-05-16,Principalmente chiaro,20.0
2022-05-17,Coperto,22.3
2022-05-18,Coperto,22.9
2022-05-19,Principalmente chiaro,20.95
2022-05-20,Parzialmente nuvoloso,21.75
2022-05-21,Principalmente chiaro,21.0
2022-05-22,Coperto,21.9
2022-05-23,Coperto,23.4
2022-05-24,pioggerella debole,22.8
2022-05-25,pioggerella debole,25.05
2022-05-26,pioggerella debole,25.85
2022-05-27,Parzialmente nuvoloso,28.2
2022-05-28,pioggerella Moderata,26.5
2022-05-29,pioggerella debole,21.75
2022-05-30,pioggerella debole,21.05
2022-05-31,pioggerella debole,22.95
2022-06-01,Coperto,24.5
2022-06-02,Principalmente chiaro,26.85
2022-06-03,pioggerella debole,25.75
2022-06-04,Parzialmente nuvoloso,27.549999999999997
2022-06-05,pioggerella debole,27.25
2022-06-06,Coperto,27.15
2022-06-07,pioggerella Moderata,25.299999999999997
2022-06-08,pioggerella debole,24.1
2022-06-09,Pioggia,22.25
2022-06-10,Cielo chiaro,20.65
2022-06-11,Principalmente chiaro,23.299999999999997
2022-06-12,Cielo chiaro,26.099999999999998
2022-06-13,Principalmente chiaro,26.950000000000003
2022-06-14,Principalmente chiaro,27.0
2022-06-15,Principalmente chiaro,28.6
2022-06-16,Parzialmente nuvoloso,28.55
2022-06-17,pioggerella debole,29.599999999999998
2022-06-18,Principalmente chiaro,27.65
2022-06-19,Cielo chiaro,26.6
2022-06-20,Coperto,28.150000000000002
2022-06-21,Parzialmente nuvoloso,28.15
2022-06-22,Parzialmente nuvoloso,27.3
2022-06-23,pioggerella debole,28.65
2022-06-24,pioggerella debole,29.099999999999998
2022-06-25,pioggerella debole,28.700000000000003
2022-06-26,Principalmente chiaro,29.8
2022-06-27,Principalmente chiaro,30.7
2022-06-28,Pioggia molto intensa,29.15
2022-06-29,pioggerella debole,27.799999999999997
2022-06-30,Coperto,27.15
2022-07-01,Parzialmente nuvoloso,26.2
2022-07-02,Coperto,29.799999999999997
2022-07-03,Principalmente chiaro,33.4
2022-07-04,Parzialmente nuvoloso,31.5
2022-07-05,Principalmente chiaro,29.950000000000003
2022-07-06,pioggerella debole,30.299999999999997
2022-07-07,pioggerella debole,30.0
2022-07-08,Principalmente chiaro,24.75
2022-07-09,Principalmente chiaro,24.5
2022-07-10,Principalmente chiaro,24.85
2022-07-11,pioggerella debole,27.85
2022-07-12,pioggerella debole,28.200000000000003
2022-07-13,Cielo chiaro,28.25
2022-07-14,Principalmente chiaro,28.35
2022-07-15,Parzialmente nuvoloso,29.25
2022-07-16,Cielo chiaro,30.65
2022-07-17,Principalmente chiaro,30.05
2022-07-18,Principalmente chiaro,30.55
2022-07-19,Cielo chiaro,29.9
2022-07-20,Cielo chiaro,30.099999999999998
2022-07-21,Cielo chiaro,31.900000000000002
2022-07-22,Cielo chiaro,32.65
2022-07-23,Coperto,31.3
2022-07-24,Principalmente chiaro,32.45
2022-07-25,Coperto,33.25
2022-07-26,pioggerella debole,34.45
2022-07-27,pioggerella debole,30.25
2022-07-28,pioggerella debole,30.950000000000003
2022-07-29,pioggerella debole,31.15
2022-07-30,Pioggia,31.299999999999997
2022-07-31,Principalmente chiaro,29.45
2022-08-01,Cielo chiaro,29.8
2022-08-02,pioggerella debole,30.400000000000002
2022-08-03,Cielo chiaro,30.049999999999997
2022-08-04,Cielo chiaro,30.4
2022-08-05,Parzialmente nuvoloso,31.95
2022-08-06,pioggerella debole,34.1
2022-08-07,pioggerella debole,31.299999999999997
2022-08-08,pioggerella Moderata,30.0
2022-08-09,pioggerella debole,28.4
2022-08-10,Principalmente chiaro,27.9
2022-08-11,Principalmente chiaro,26.35
2022-08-12,pioggerella debole,24.9
2022-08-13,pioggerella debole,24.9
2022-08-14,pioggerella debole,24.7
2022-08-15,Pioggia moderata,26.9
2022-08-16,pioggerella debole,29.5
2022-08-17,Coperto,30.099999999999998
2022-08-18,Pioggia moderata,28.4
2022-08-19,Pioggia moderata,24.2
2022-08-20,pioggerella debole,27.15
2022-08-21,pioggerella Moderata,28.9
2022-08-22,Principalmente chiaro,26.4
2022-08-23,Cielo chiaro,25.35
2022-08-24,Cielo chiaro,25.049999999999997
2022-08-25,Principalmente chiaro,27.0
2022-08-26,pioggerella Moderata,29.650000000000002
2022-08-27,pioggerella debole,28.450000000000003
2022-08-28,pioggerella debole,28.450000000000003
2022-08-29,Parzialmente nuvoloso,28.4
2022-08-30,pioggerella debole,28.35
2022-08-31,pioggerella Moderata,27.45
2022-09-01,pioggerella Moderata,24.5
2022-09-02,Parzialmente nuvoloso,24.95
2022-09-03,Pioggia,23.4
2022-09-04,pioggerella debole,25.5
2022-09-05,Principalmente chiaro,26.9
2022-09-06,Parzialmente nuvoloso,27.35
2022-09-07,pioggerella debole,29.5
2022-09-08,Pioggia,28.1
2022-09-09,pioggerella debole,23.85
2022-09-10,pioggerella debole,23.75
2022-09-11,pioggerella debole,24.55
2022-09-12,Cielo chiaro,24.200000000000003
2022-09-13,Parzialmente nuvoloso,23.85
2022-09-14,pioggerella Moderata,26.15
2022-09-15,Pioggia molto intensa,27.299999999999997
2022-09-16,pioggerella debole,26.25
2022-09-17,pioggerella Moderata,17.55
2022-09-18,Cielo chiaro,15.3
2022-09-19,pioggerella Moderata,18.4
2022-09-20,Principalmente chiaro,17.25
2022-09-21,Principalmente chiaro,14.9
2022-09-22,Cielo chiaro,13.049999999999999
2022-09-23,Principalmente chiaro,13.85
2022-09-24,Pioggia moderata,14.600000000000001
2022-09-25,Pioggia moderata,20.15
2022-09-26,pioggerella debole,19.700000000000003
2022-09-27,pioggerella debole,16.799999999999997
2022-09-28,Pioggia moderata,15.95
2022-09-29,Pioggia moderata,18.7
2022-09-30,Pioggia moderata,16.549999999999997
2022-10-01,pioggerella debole,15.899999999999999
2022-10-02,pioggerella debole,19.7
2022-10-03,Coperto,21.15
2022-10-04,Coperto,17.5
2022-10-05,Principalmente chiaro,19.0
2022-10-06,Principalmente chiaro,18.45
2022-10-07,Parzialmente nuvoloso,18.3
2022-10-08,Principalmente chiaro,18.6
2022-10-09,Coperto,18.2
2022-10-10,pioggerella debole,19.55
2022-10-11,Parzialmente nuvoloso,18.9
2022-10-12,pioggerella debole,17.700000000000003
2022-10-13,Parzialmente nuvoloso,17.950000000000003
2022-10-14,Parzialmente nuvoloso,17.3
2022-10-15,Coperto,17.450000000000003
2022-10-16,Coperto,20.2
2022-10-17,Principalmente chiaro,19.55
2022-10-18,Cielo chiaro,18.3
2022-10-19,Parzialmente nuvoloso,19.9
2022-10-20,Principalmente chiaro,17.8
2022-10-21,pioggerella debole,16.9
2022-10-22,pioggerella debole,22.0
2022-10-23,pioggerella debole,22.950000000000003
2022-10-24,pioggerella debole,21.85
2022-10-25,pioggerella debole,22.65
2022-10-26,Coperto,19.7
2022-10-27,Parzialmente nuvoloso,18.35
2022-10-28,Parzialmente nuvoloso,18.4
2022-10-29,Cielo chiaro,17.3
2022-10-30,Cielo chiaro,17.799999999999997
2022-10-31,Principalmente chiaro,16.65
2022-11-01,Coperto,14.0
2022-11-02,pioggerella debole,16.2
2022-11-03,Pioggia,15.8
2022-11-04,Pioggia moderata,14.35
2022-11-05,Principalmente chiaro,10.55
2022-11-06,Principalmente chiaro,9.85
2022-11-07,Parzialmente nuvoloso,10.75
2022-11-08,pioggerella debole,11.9
2022-11-09,Coperto,14.15
2022-11-10,pioggerella Moderata,15.600000000000001
2022-11-11,Parzialmente nuvoloso,13.1
2022-11-12,Parzialmente nuvoloso,10.95
2022-11-13,pioggerella Moderata,10.55
2022-11-14,Coperto,10.75
2022-11-15,Pioggia,8.1
2022-11-16,Pioggia moderata,14.649999999999999
2022-11-17,Pioggia moderata,13.2
2022-11-18,Pioggia moderata,13.8
2022-11-19,Pioggia,9.75
2022-11-20,pioggerella debole,8.65
2022-11-21,Pioggia moderata,7.3
2022-11-22,Pioggia moderata,8.9
2022-11-23,Parzialmente nuvoloso,6.8500000000000005
2022-11-24,Parzialmente nuvoloso,8.7
2022-11-25,Pioggia,7.6000000000000005
2022-11-26,pioggerella Moderata,7.75
2022-11-27,Principalmente chiaro,5.7
2022-11-28,Coperto,3.6
2022-11-29,Coperto,5.7
2022-11-30,Coperto,3.6500000000000004
2022-12-01,Coperto,3.4499999999999997
2022-12-02,pioggerella debole,3.8000000000000003
2022-12-03,pioggerella Moderata,7.35
2022-12-04,Pioggia,10.5
2022-12-05,Pioggia,12.35
2022-12-06,Pioggia,12.15
2022-12-07,pioggerella Moderata,8.0
2022-12-08,pioggerella Moderata,7.449999999999999
2022-12-09,Pioggia,12.6
2022-12-10,pioggerella Moderata,12.100000000000001
2022-12-11,Pioggia,4.65
2022-12-12,pioggerella debole,0.5
2022-12-13,Nevicate leggere,1.8499999999999999
2022-12-14,pioggerella Moderata,2.8
2022-12-15,Pioggia moderata,9.6
2022-12-16,Pioggia moderata,11.4
2022-12-17,pioggerella debole,10.0
2022-12-18,Parzialmente nuvoloso,5.3
2022-12-19,Coperto,3.9000000000000004
2022-12-20,pioggerella debole,9.3
2022-12-21,pioggerella Moderata,9.3
2022-12-22,pioggerella debole,9.45
2022-12-23,pioggerella debole,12.3
2022-12-24,pioggerella debole,14.3
2022-12-25,pioggerella debole,13.7
