time,Meteo,TemperaturaPercepita
2022-02-27,Parzialmente nuvoloso,3.6
2022-02-28,Cielo chiaro,5.7
2022-03-01,Parzialmente nuvoloso,2.25
2022-03-02,Principalmente chiaro,3.3000000000000003
2022-03-03,Coperto,4.65
2022-03-04,pioggerella debole,5.8999999999999995
2022-03-05,Principalmente chiaro,3.25
2022-03-06,pioggerella debole,3.3
2022-03-07,pioggerella debole,2.85
2022-03-08,Principalmente chiaro,1.6500000000000001
2022-03-09,Cielo chiaro,3.05
2022-03-10,Cielo chiaro,6.0
2022-03-11,Coperto,5.8500000000000005
2022-03-12,pioggerella debole,7.75
2022-03-13,Principalmente chiaro,5.8
2022-03-14,Principalmente chiaro,8.9
2022-03-15,Parzialmente nuvoloso,8.4
2022-03-16,Principalmente chiaro,10.0
2022-03-17,Coperto,12.899999999999999
2022-03-18,Coperto,12.2
2022-03-19,pioggerella debole,10.85
2022-03-20,pioggerella Moderata,8.05
2022-03-21,pioggerella debole,6.95
2022-03-22,Cielo chiaro,6.4
2022-03-23,Cielo chiaro,9.0
2022-03-24,Cielo chiaro,10.200000000000001
2022-03-25,Cielo chiaro,10.0
2022-03-26,Coperto,10.95
2022-03-27,Coperto,15.049999999999999
2022-03-28,Parzialmente nuvoloso,13.700000000000001
2022-03-29,Parzialmente nuvoloso,11.5
2022-03-30,Pioggia moderata,10.75
2022-03-31,Pioggia,12.600000000000001
2022-04-01,pioggerella debole,7.699999999999999
2022-04-02,Pioggia,4.15
2022-04-03,pioggerella debole,6.85
2022-04-04,pioggerella debole,8.35
2022-04-05,Cielo chiaro,9.45
2022-04-06,pioggerella Moderata,8.2
2022-04-07,pioggerella debole,10.649999999999999
2022-04-08,Coperto,14.049999999999999
2022-04-09,Coperto,12.25
2022-04-10,pioggerella debole,7.1
2022-04-11,Parzialmente nuvoloso,8.25
2022-04-12,Principalmente chiaro,10.0
2022-04-13,Principalmente chiaro,13.55
2022-04-14,Principalmente chiaro,15.95
2022-04-15,Principalmente chiaro,17.2
2022-04-16,Principalmente chiaro,17.5
2022-04-17,Parzialmente nuvoloso,10.7
2022-04-18,Principalmente chiaro,11.15
2022-04-19,Parzialmente nuvoloso,10.350000000000001
2022-04-20,pioggerella debole,14.3
2022-04-21,Pioggia moderata,16.15
2022-04-22,Pioggia,13.45
2022-04-23,Coperto,14.899999999999999
2022-04-24,pioggerella Moderata,14.75
2022-04-25,pioggerella Moderata,15.65
2022-04-26,Cielo chiaro,15.25
2022-04-27,Cielo chiaro,15.9
2022-04-28,Cielo chiaro,17.4
2022-04-29,Cielo chiaro,16.75
2022-04-30,Principalmente chiaro,16.5
2022-05-01,Parzialmente nuvoloso,14.35
2022-05-02,Parzialmente nuvoloso,15.65
2022-05-03,pioggerella debole,16.25
2022-05-04,pioggerella debole,17.2
2022-05-05,pioggerella debole,15.85
2022-05-06,Pioggia,18.15
2022-05-07,pioggerella Moderata,17.75
2022-05-08,Pioggia,18.9
2022-05-09,Pioggia moderata,18.75
2022-05-10,Principalmente chiaro,19.55
2022-05-11,Principalmente chiaro,20.45
2022-05-12,Principalmente chiaro,21.65
2022-05-13,Cielo chiaro,21.1
2022-05-14,Principalmente chiaro,20.8
2022-05-15,Principalmente chiaro,21.55
2022-05-16,Principalmente chiaro,22.65
2022-05-17,Principalmente chiaro,22.549999999999997
2022-05-18,Principalmente chiaro,24.85
2022-05-19,Cielo chiaro,22.549999999999997
2022-05-20,Cielo chiaro,22.15
2022-05-21,Principalmente chiaro,22.049999999999997
2022-05-22,Principalmente chiaro,24.2
2022-05-23,Parzialmente nuvoloso,24.25
2022-05-24,Principalmente chiaro,22.85
2022-05-25,Principalmente chiaro,23.8
2022-05-26,Parzialmente nuvoloso,25.55
2022-05-27,Pioggia,28.950000000000003
2022-05-28,Pioggia,27.55
2022-05-29,Parzialmente nuvoloso,24.65
2022-05-30,Parzialmente nuvoloso,23.85
2022-05-31,Coperto,26.1
2022-06-01,Coperto,27.2
2022-06-02,Principalmente chiaro,28.25
2022-06-03,Parzialmente nuvoloso,27.65
2022-06-04,Coperto,28.400000000000002
2022-06-05,Coperto,28.599999999999998
2022-06-06,Principalmente chiaro,28.2
2022-06-07,Principalmente chiaro,27.0
2022-06-08,Coperto,27.0
2022-06-09,Pioggia moderata,23.1
2022-06-10,Principalmente chiaro,22.6
2022-06-11,Principalmente chiaro,26.65
2022-06-12,Cielo chiaro,27.150000000000002
2022-06-13,Cielo chiaro,26.2
2022-06-14,Principalmente chiaro,27.1
2022-06-15,Principalmente chiaro,27.8
2022-06-16,Principalmente chiaro,29.0
2022-06-17,pioggerella Moderata,28.6
2022-06-18,Principalmente chiaro,28.15
2022-06-19,Principalmente chiaro,26.55
2022-06-20,Cielo chiaro,26.049999999999997
2022-06-21,Principalmente chiaro,27.0
2022-06-22,Parzialmente nuvoloso,28.6
2022-06-23,Parzialmente nuvoloso,28.55
2022-06-24,Parzialmente nuvoloso,30.700000000000003
2022-06-25,pioggerella debole,29.6
2022-06-26,pioggerella debole,30.4
2022-06-27,Principalmente chiaro,31.9
2022-06-28,Parzialmente nuvoloso,30.4
2022-06-29,Principalmente chiaro,31.2
2022-06-30,Cielo chiaro,29.7
2022-07-01,Parzialmente nuvoloso,28.8
2022-07-02,Principalmente chiaro,29.700000000000003
2022-07-03,Principalmente chiaro,32.35
2022-07-04,Cielo chiaro,32.35
2022-07-05,Cielo chiaro,32.15
2022-07-06,pioggerella debole,31.7
2022-07-07,pioggerella Moderata,30.549999999999997
2022-07-08,Cielo chiaro,23.9
2022-07-09,Cielo chiaro,26.25
2022-07-10,Principalmente chiaro,25.35
2022-07-11,Principalmente chiaro,27.400000000000002
2022-07-12,pioggerella debole,27.25
2022-07-13,pioggerella debole,28.4
2022-07-14,Principalmente chiaro,28.45
2022-07-15,Principalmente chiaro,30.150000000000002
2022-07-16,Cielo chiaro,30.0
2022-07-17,Cielo chiaro,30.35
2022-07-18,Principalmente chiaro,32.25
2022-07-19,Principalmente chiaro,32.05
2022-07-20,Cielo chiaro,31.85
2022-07-21,Principalmente chiaro,32.25
2022-07-22,Principalmente chiaro,33.85
2022-07-23,Cielo chiaro,33.2
2022-07-24,Cielo chiaro,32.95
2022-07-25,Principalmente chiaro,34.25
2022-07-26,Principalmente chiaro,33.9
2022-07-27,pioggerella Moderata,33.75
2022-07-28,pioggerella debole,32.650000000000006
2022-07-29,pioggerella debole,32.75
2022-07-30,Principalmente chiaro,31.65
2022-07-31,Cielo chiaro,31.0
2022-08-01,Cielo chiaro,30.75
2022-08-02,Parzialmente nuvoloso,31.700000000000003
2022-08-03,Cielo chiaro,31.4
2022-08-04,Principalmente chiaro,31.900000000000002
2022-08-05,Principalmente chiaro,31.95
2022-08-06,Principalmente chiaro,34.25
2022-08-07,pioggerella debole,34.650000000000006
2022-08-08,Pioggia,32.4
2022-08-09,Pioggia,30.4
2022-08-10,Pioggia,30.1
2022-08-11,pioggerella debole,29.4
2022-08-12,Pioggia,28.6
2022-08-13,Pioggia moderata,27.049999999999997
2022-08-14,Principalmente chiaro,26.3
2022-08-15,pioggerella debole,28.65
2022-08-16,pioggerella debole,29.700000000000003
2022-08-17,Principalmente chiaro,32.4
2022-08-18,pioggerella Moderata,32.3
2022-08-19,Pioggia,26.9
2022-08-20,Principalmente chiaro,27.4
2022-08-21,pioggerella debole,28.85
2022-08-22,Principalmente chiaro,28.0
2022-08-23,Coperto,28.25
2022-08-24,Principalmente chiaro,26.9
2022-08-25,Cielo chiaro,28.5
2022-08-26,Principalmente chiaro,29.9
2022-08-27,pioggerella Moderata,29.5
2022-08-28,pioggerella debole,27.849999999999998
2022-08-29,pioggerella debole,28.05
2022-08-30,Principalmente chiaro,29.650000000000002
2022-08-31,pioggerella debole,30.1
2022-09-01,Pioggia,26.9
2022-09-02,Principalmente chiaro,25.75
2022-09-03,pioggerella debole,26.6
2022-09-04,pioggerella Moderata,27.9
2022-09-05,Principalmente chiaro,28.15
2022-09-06,Principalmente chiaro,29.05
2022-09-07,pioggerella debole,30.25
2022-09-08,pioggerella Moderata,30.25
2022-09-09,Pioggia moderata,29.25
2022-09-10,pioggerella debole,27.75
2022-09-11,Cielo chiaro,26.15
2022-09-12,Cielo chiaro,24.75
2022-09-13,Principalmente chiaro,25.0
2022-09-14,Parzialmente nuvoloso,25.65
2022-09-15,Pioggia moderata,27.3
2022-09-16,pioggerella Moderata,27.9
2022-09-17,pioggerella debole,19.4
2022-09-18,Cielo chiaro,16.95
2022-09-19,pioggerella debole,18.55
2022-09-20,pioggerella debole,22.25
2022-09-21,pioggerella debole,18.8
2022-09-22,Principalmente chiaro,17.4
2022-09-23,Parzialmente nuvoloso,15.5
2022-09-24,pioggerella Moderata,17.3
2022-09-25,Pioggia moderata,19.45
2022-09-26,Pioggia,20.75
2022-09-27,pioggerella debole,19.7
2022-09-28,Pioggia,19.85
2022-09-29,Pioggia moderata,20.15
2022-09-30,Pioggia moderata,20.049999999999997
2022-10-01,pioggerella Moderata,19.0
2022-10-02,Principalmente chiaro,19.8
2022-10-03,Parzialmente nuvoloso,21.65
2022-10-04,Parzialmente nuvoloso,20.85
2022-10-05,Parzialmente nuvoloso,20.6
2022-10-06,Parzialmente nuvoloso,20.9
2022-10-07,Coperto,20.25
2022-10-08,Parzialmente nuvoloso,20.4
2022-10-09,pioggerella debole,21.65
2022-10-10,pioggerella debole,22.0
2022-10-11,pioggerella debole,21.25
2022-10-12,pioggerella Moderata,19.25
2022-10-13,Pioggia,18.35
2022-10-14,Principalmente chiaro,17.15
2022-10-15,Cielo chiaro,18.2
2022-10-16,Principalmente chiaro,19.0
2022-10-17,Principalmente chiaro,20.2
2022-10-18,Principalmente chiaro,19.8
2022-10-19,Cielo chiaro,20.549999999999997
2022-10-20,Principalmente chiaro,19.8
2022-10-21,pioggerella debole,17.95
2022-10-22,Coperto,20.9
2022-10-23,Principalmente chiaro,21.6
2022-10-24,Parzialmente nuvoloso,19.45
2022-10-25,Parzialmente nuvoloso,21.25
2022-10-26,Principalmente chiaro,20.35
2022-10-27,Principalmente chiaro,19.75
2022-10-28,Cielo chiaro,19.3
2022-10-29,Cielo chiaro,19.65
2022-10-30,Cielo chiaro,17.6
2022-10-31,Principalmente chiaro,17.2
2022-11-01,Principalmente chiaro,17.05
2022-11-02,Principalmente chiaro,17.35
2022-11-03,pioggerella debole,16.85
2022-11-04,Pioggia,17.0
2022-11-05,pioggerella debole,11.95
2022-11-06,Principalmente chiaro,13.05
2022-11-07,Principalmente chiaro,12.25
2022-11-08,Cielo chiaro,13.100000000000001
2022-11-09,Coperto,13.5
2022-11-10,pioggerella debole,16.950000000000003
2022-11-11,Principalmente chiaro,15.75
2022-11-12,Coperto,12.55
2022-11-13,pioggerella Moderata,12.299999999999999
2022-11-14,Pioggia moderata,12.15
2022-11-15,pioggerella Moderata,10.45
2022-11-16,Pioggia moderata,16.55
2022-11-17,pioggerella Moderata,14.399999999999999
2022-11-18,Pioggia,17.3
2022-11-19,Pioggia,13.7
2022-11-20,Pioggia,9.3
2022-11-21,Pioggia,9.15
2022-11-22,Pioggia moderata,10.35
2022-11-23,pioggerella debole,8.95
2022-11-24,Coperto,12.0
2022-11-25,Pioggia,10.1
2022-11-26,Pioggia moderata,8.6
2022-11-27,Principalmente chiaro,8.35
2022-11-28,pioggerella Moderata,7.05
2022-11-29,pioggerella Moderata,8.9
2022-11-30,Coperto,7.449999999999999
2022-12-01,Principalmente chiaro,7.2
2022-12-02,pioggerella Moderata,8.45
2022-12-03,Pioggia moderata,10.8
2022-12-04,Pioggia,12.35
2022-12-05,pioggerella Moderata,12.85
2022-12-06,Parzialmente nuvoloso,12.75
2022-12-07,pioggerella debole,11.350000000000001
2022-12-08,pioggerella debole,12.2
2022-12-09,Pioggia,13.8
2022-12-10,Pioggia moderata,13.65
2022-12-11,pioggerella debole,8.95
2022-12-12,pioggerella debole,5.6
2022-12-13,Pioggia,6.75
2022-12-14,Pioggia,9.65
2022-12-15,Pioggia moderata,10.45
2022-12-16,Pioggia,14.55
2022-12-17,pioggerella debole,12.55
2022-12-18,Principalmente chiaro,10.75
2022-12-19,Principalmente chiaro,7.800000000000001
2022-12-20,Parzialmente nuvoloso,7.550000000000001
2022-12-21,Coperto,8.1
2022-12-22,Coperto,11.899999999999999
2022-12-23,Coperto,11.3
2022-12-24,Coperto,12.25
2022-12-25,Parzialmente nuvoloso,10.75
