time,Meteo,TemperaturaPercepita
2022-02-19,pioggerella debole,5.5
2022-02-20,pioggerella debole,6.75
2022-02-21,pioggerella debole,2.6
2022-02-22,pioggerella debole,3.3
2022-02-23,Principalmente chiaro,5.0
2022-02-24,Parzialmente nuvoloso,3.1499999999999995
2022-02-25,pioggerella debole,2.5500000000000003
2022-02-26,Coperto,1.05
2022-02-27,Parzialmente nuvoloso,0.3999999999999999
2022-02-28,Nevicate leggere,0.4500000000000002
2022-03-01,Principalmente chiaro,-0.10000000000000009
2022-03-02,Coperto,0.44999999999999973
2022-03-03,pioggerella Moderata,1.8999999999999995
2022-03-04,Nevicate leggere,1.4000000000000001
2022-03-05,Parzialmente nuvoloso,-0.7999999999999998
2022-03-06,Parzialmente nuvoloso,-0.7
2022-03-07,Nevicate leggere,0.44999999999999996
2022-03-08,pioggerella debole,-0.8000000000000003
2022-03-09,Cielo chiaro,0.7999999999999998
2022-03-10,Principalmente chiaro,3.65
2022-03-11,Coperto,1.2
2022-03-12,Parzialmente nuvoloso,-0.7999999999999998
2022-03-13,Principalmente chiaro,-1.2000000000000002
2022-03-14,Parzialmente nuvoloso,2.55
2022-03-15,pioggerella debole,3.55
2022-03-16,pioggerella debole,6.300000000000001
2022-03-17,Coperto,7.6
2022-03-18,Coperto,6.5
2022-03-19,Principalmente chiaro,3.2
2022-03-20,Principalmente chiaro,2.5500000000000003
2022-03-21,Cielo chiaro,2.6
2022-03-22,Cielo chiaro,3.8999999999999995
2022-03-23,Cielo chiaro,6.75
2022-03-24,Cielo chiaro,8.35
2022-03-25,Cielo chiaro,8.85
2022-03-26,Cielo chiaro,9.0
2022-03-27,Cielo chiaro,8.75
2022-03-28,Cielo chiaro,8.05
2022-03-29,pioggerella debole,7.55
2022-03-30,pioggerella debole,7.35
2022-03-31,Pioggia,7.300000000000001
2022-04-01,Pioggia,6.8500000000000005
2022-04-02,Nevicate moderate,3.0
2022-04-03,pioggerella debole,2.35
2022-04-04,Nevicate leggere,3.95
2022-04-05,pioggerella debole,6.0
2022-04-06,Coperto,7.3
2022-04-07,pioggerella debole,9.2
2022-04-08,pioggerella debole,9.2
2022-04-09,pioggerella Moderata,5.75
2022-04-10,pioggerella debole,3.4
2022-04-11,Coperto,4.55
2022-04-12,Coperto,7.05
2022-04-13,Parzialmente nuvoloso,10.350000000000001
2022-04-14,Cielo chiaro,11.9
2022-04-15,pioggerella debole,11.9
2022-04-16,Pioggia moderata,10.75
2022-04-17,Principalmente chiaro,6.65
2022-04-18,Coperto,7.1
2022-04-19,pioggerella debole,7.6
2022-04-20,Coperto,7.6
2022-04-21,pioggerella Moderata,6.3999999999999995
2022-04-22,Pioggia,9.25
2022-04-23,Pioggia,10.899999999999999
2022-04-24,Pioggia moderata,9.9
2022-04-25,pioggerella Moderata,9.4
2022-04-26,Pioggia moderata,11.85
2022-04-27,pioggerella debole,10.0
2022-04-28,pioggerella debole,11.649999999999999
2022-04-29,Parzialmente nuvoloso,13.2
2022-04-30,Principalmente chiaro,11.7
2022-05-01,pioggerella Moderata,11.45
2022-05-02,pioggerella Moderata,13.25
2022-05-03,pioggerella debole,13.75
2022-05-04,Parzialmente nuvoloso,13.450000000000001
2022-05-05,pioggerella debole,12.200000000000001
2022-05-06,pioggerella Moderata,13.0
2022-05-07,pioggerella Moderata,13.65
2022-05-08,pioggerella debole,15.15
2022-05-09,pioggerella debole,16.55
2022-05-10,Principalmente chiaro,17.15
2022-05-11,Principalmente chiaro,18.55
2022-05-12,pioggerella debole,20.6
2022-05-13,pioggerella debole,20.1
2022-05-14,pioggerella debole,20.05
2022-05-15,pioggerella debole,20.7
2022-05-16,Pioggia moderata,20.799999999999997
2022-05-17,Pioggia,20.25
2022-05-18,pioggerella Moderata,20.2
2022-05-19,Parzialmente nuvoloso,18.65
2022-05-20,pioggerella debole,19.3
2022-05-21,Principalmente chiaro,21.75
2022-05-22,pioggerella debole,21.35
2022-05-23,Pioggia moderata,21.85
2022-05-24,pioggerella Moderata,21.75
2022-05-25,pioggerella Moderata,20.35
2022-05-26,pioggerella debole,21.15
2022-05-27,pioggerella Moderata,22.549999999999997
2022-05-28,Pioggia moderata,16.5
2022-05-29,pioggerella Moderata,11.45
2022-05-30,Coperto,12.2
2022-05-31,pioggerella debole,17.4
2022-06-01,pioggerella debole,20.2
2022-06-02,pioggerella debole,21.1
2022-06-03,Pioggia,22.549999999999997
2022-06-04,pioggerella debole,24.200000000000003
2022-06-05,Pioggia,25.3
2022-06-06,pioggerella debole,22.35
2022-06-07,pioggerella Moderata,19.299999999999997
2022-06-08,pioggerella debole,19.15
2022-06-09,pioggerella Moderata,18.6
2022-06-10,Parzialmente nuvoloso,20.8
2022-06-11,Principalmente chiaro,20.85
2022-06-12,Principalmente chiaro,23.1
2022-06-13,pioggerella Moderata,23.1
2022-06-14,pioggerella debole,21.799999999999997
2022-06-15,pioggerella debole,22.7
2022-06-16,Pioggia,24.5
2022-06-17,pioggerella Moderata,24.25
2022-06-18,Parzialmente nuvoloso,25.1
2022-06-19,Parzialmente nuvoloso,25.0
2022-06-20,Pioggia moderata,25.2
2022-06-21,pioggerella Moderata,26.7
2022-06-22,pioggerella Moderata,24.85
2022-06-23,pioggerella Moderata,25.15
2022-06-24,Pioggia,24.2
2022-06-25,Principalmente chiaro,23.25
2022-06-26,pioggerella debole,25.450000000000003
2022-06-27,Coperto,27.95
2022-06-28,Pioggia moderata,27.85
2022-06-29,Pioggia moderata,25.35
2022-06-30,pioggerella debole,27.55
2022-07-01,pioggerella Moderata,26.85
2022-07-02,Principalmente chiaro,26.35
2022-07-03,Principalmente chiaro,28.450000000000003
2022-07-04,pioggerella Moderata,29.05
2022-07-05,Pioggia,26.4
2022-07-06,pioggerella debole,25.2
2022-07-07,Pioggia,22.4
2022-07-08,Principalmente chiaro,22.1
2022-07-09,pioggerella Moderata,21.3
2022-07-10,pioggerella Moderata,21.6
2022-07-11,pioggerella debole,21.4
2022-07-12,pioggerella Moderata,22.9
2022-07-13,Coperto,23.799999999999997
2022-07-14,pioggerella debole,25.6
2022-07-15,pioggerella Moderata,25.35
2022-07-16,pioggerella debole,27.1
2022-07-17,Principalmente chiaro,27.200000000000003
2022-07-18,Principalmente chiaro,25.95
2022-07-19,Principalmente chiaro,26.95
2022-07-20,Principalmente chiaro,27.65
2022-07-21,Pioggia,28.25
2022-07-22,Parzialmente nuvoloso,29.15
2022-07-23,Parzialmente nuvoloso,28.650000000000002
2022-07-24,Principalmente chiaro,28.9
2022-07-25,pioggerella debole,30.25
2022-07-26,Pioggia moderata,27.2
2022-07-27,pioggerella Moderata,25.9
2022-07-28,Principalmente chiaro,26.2
2022-07-29,Pioggia,26.45
2022-07-30,Pioggia moderata,24.15
2022-07-31,Principalmente chiaro,23.6
2022-08-01,pioggerella Moderata,26.450000000000003
2022-08-02,Pioggia moderata,25.299999999999997
2022-08-03,Cielo chiaro,26.6
2022-08-04,Cielo chiaro,27.85
2022-08-05,Pioggia moderata,29.700000000000003
2022-08-06,pioggerella Moderata,28.65
2022-08-07,Pioggia moderata,25.2
2022-08-08,Pioggia,25.5
2022-08-09,Parzialmente nuvoloso,25.15
2022-08-10,Parzialmente nuvoloso,24.9
2022-08-11,Parzialmente nuvoloso,24.549999999999997
2022-08-12,pioggerella Moderata,21.700000000000003
2022-08-13,Parzialmente nuvoloso,19.85
2022-08-14,Principalmente chiaro,22.35
2022-08-15,Pioggia,24.2
2022-08-16,pioggerella debole,24.1
2022-08-17,pioggerella debole,24.85
2022-08-18,pioggerella Moderata,23.65
2022-08-19,Pioggia moderata,22.4
2022-08-20,pioggerella Moderata,23.35
2022-08-21,pioggerella debole,23.3
2022-08-22,Parzialmente nuvoloso,22.200000000000003
2022-08-23,pioggerella debole,22.85
2022-08-24,Cielo chiaro,23.8
2022-08-25,pioggerella debole,25.8
2022-08-26,pioggerella debole,26.9
2022-08-27,pioggerella debole,25.6
2022-08-28,pioggerella Moderata,24.7
2022-08-29,pioggerella debole,24.799999999999997
2022-08-30,Parzialmente nuvoloso,25.450000000000003
2022-08-31,pioggerella debole,22.9
2022-09-01,pioggerella debole,21.65
2022-09-02,Parzialmente nuvoloso,20.5
2022-09-03,pioggerella Moderata,19.45
2022-09-04,pioggerella debole,22.75
2022-09-05,pioggerella debole,22.85
2022-09-06,Pioggia moderata,23.6
2022-09-07,pioggerella debole,24.5
2022-09-08,Pioggia moderata,21.95
2022-09-09,Pioggia,19.05
2022-09-10,pioggerella Moderata,18.9
2022-09-11,pioggerella debole,18.8
2022-09-12,Coperto,18.75
2022-09-13,pioggerella debole,20.35
2022-09-14,pioggerella Moderata,22.6
2022-09-15,Pioggia moderata,22.95
2022-09-16,Pioggia moderata,20.1
2022-09-17,Pioggia,12.9
2022-09-18,pioggerella debole,11.0
2022-09-19,pioggerella debole,14.950000000000001
2022-09-20,pioggerella debole,12.149999999999999
2022-09-21,Parzialmente nuvoloso,11.15
2022-09-22,Parzialmente nuvoloso,10.649999999999999
2022-09-23,Coperto,11.55
2022-09-24,pioggerella debole,12.7
2022-09-25,Pioggia,14.65
2022-09-26,pioggerella Moderata,14.649999999999999
2022-09-27,Pioggia,13.25
2022-09-28,pioggerella debole,12.0
2022-09-29,Pioggia moderata,12.95
2022-09-30,Pioggia,14.3
2022-10-01,pioggerella Moderata,14.549999999999999
2022-10-02,Coperto,14.55
2022-10-03,pioggerella debole,16.05
2022-10-04,pioggerella debole,14.1
2022-10-05,pioggerella debole,15.1
2022-10-06,pioggerella debole,17.6
2022-10-07,Principalmente chiaro,16.25
2022-10-08,Principalmente chiaro,15.25
2022-10-09,pioggerella debole,15.3
2022-10-10,Principalmente chiaro,14.8
2022-10-11,Principalmente chiaro,15.600000000000001
2022-10-12,pioggerella debole,15.0
2022-10-13,Parzialmente nuvoloso,14.149999999999999
2022-10-14,pioggerella debole,14.350000000000001
2022-10-15,Coperto,14.2
2022-10-16,Coperto,16.35
2022-10-17,Parzialmente nuvoloso,16.1
2022-10-18,Principalmente chiaro,16.0
2022-10-19,Principalmente chiaro,16.0
2022-10-20,pioggerella debole,14.5
2022-10-21,pioggerella Moderata,15.45
2022-10-22,Pioggia,15.75
2022-10-23,pioggerella debole,15.85
2022-10-24,pioggerella Moderata,17.6
2022-10-25,Pioggia moderata,15.8
2022-10-26,pioggerella debole,15.649999999999999
2022-10-27,Principalmente chiaro,15.55
2022-10-28,Principalmente chiaro,14.7
2022-10-29,Principalmente chiaro,15.1
2022-10-30,Principalmente chiaro,15.600000000000001
2022-10-31,Principalmente chiaro,15.149999999999999
2022-11-01,pioggerella debole,12.8
2022-11-02,pioggerella debole,15.05
2022-11-03,pioggerella Moderata,13.149999999999999
2022-11-04,Pioggia molto intensa,10.55
2022-11-05,Principalmente chiaro,8.95
2022-11-06,Parzialmente nuvoloso,6.5
2022-11-07,pioggerella Moderata,7.85
2022-11-08,Principalmente chiaro,6.3500000000000005
2022-11-09,pioggerella debole,8.35
2022-11-10,Pioggia moderata,9.95
2022-11-11,Principalmente chiaro,8.7
2022-11-12,Coperto,8.7
2022-11-13,pioggerella debole,9.4
2022-11-14,pioggerella Moderata,9.399999999999999
2022-11-15,pioggerella debole,6.949999999999999
2022-11-16,pioggerella Moderata,9.5
2022-11-17,pioggerella debole,7.4
2022-11-18,pioggerella Moderata,7.4
2022-11-19,Coperto,5.25
2022-11-20,pioggerella debole,4.7
2022-11-21,pioggerella debole,4.2
2022-11-22,Pioggia moderata,3.55
2022-11-23,pioggerella debole,5.35
2022-11-24,Principalmente chiaro,4.3
2022-11-25,Coperto,3.9
2022-11-26,Parzialmente nuvoloso,4.25
2022-11-27,Coperto,1.8000000000000003
2022-11-28,pioggerella debole,0.6500000000000001
2022-11-29,pioggerella debole,0.9999999999999998
2022-11-30,Coperto,0.6500000000000004
2022-12-01,pioggerella debole,3.1
2022-12-02,pioggerella Moderata,3.2
2022-12-03,pioggerella Moderata,4.55
2022-12-04,Pioggia moderata,6.15
2022-12-05,pioggerella Moderata,6.550000000000001
2022-12-06,Parzialmente nuvoloso,2.8000000000000003
2022-12-07,Parzialmente nuvoloso,1.85
2022-12-08,Coperto,0.7499999999999998
2022-12-09,Nevicate leggere,2.15
2022-12-10,pioggerella Moderata,5.15
2022-12-11,Nevicate leggere,0.2999999999999998
2022-12-12,pioggerella debole,-4.7
2022-12-13,Coperto,-5.1
2022-12-14,Coperto,-0.45000000000000007
2022-12-15,Nevicate leggere,0.7000000000000002
2022-12-16,pioggerella Moderata,4.5
2022-12-17,pioggerella Moderata,4.4
2022-12-18,Coperto,1.1500000000000001
2022-12-19,Coperto,0.4
2022-12-20,Parzialmente nuvoloso,0.4
2022-12-21,pioggerella debole,0.25
2022-12-22,Coperto,1.5000000000000002
2022-12-23,Coperto,3.55
2022-12-24,Parzialmente nuvoloso,4.7
2022-12-25,pioggerella debole,5.2
