time,Meteo,TemperaturaPercepita
2022-08-07,pioggerella debole,33.8
2022-08-08,pioggerella debole,32.6
2022-08-09,Pioggia,30.549999999999997
2022-08-10,pioggerella Moderata,30.15
2022-08-11,pioggerella Moderata,28.65
2022-08-12,Pioggia,27.9
2022-08-13,pioggerella Moderata,25.35
2022-08-14,Cielo chiaro,26.200000000000003
2022-08-15,Parzialmente nuvoloso,27.8
2022-08-16,Pioggia moderata,29.85
2022-08-17,Coperto,32.4
2022-08-18,Principalmente chiaro,32.849999999999994
2022-08-19,pioggerella debole,28.1
2022-08-20,pioggerella Moderata,27.450000000000003
2022-08-21,pioggerella Moderata,29.55
2022-08-22,Parzialmente nuvoloso,27.65
2022-08-23,Pioggia,27.5
2022-08-24,Parzialmente nuvoloso,27.25
2022-08-25,Principalmente chiaro,27.85
2022-08-26,Principalmente chiaro,29.55
2022-08-27,pioggerella debole,29.4
2022-08-28,Parzialmente nuvoloso,28.25
2022-08-29,pioggerella Moderata,28.2
2022-08-30,pioggerella debole,29.35
2022-08-31,pioggerella debole,30.1
2022-09-01,Pioggia moderata,25.700000000000003
2022-09-02,Principalmente chiaro,25.65
2022-09-03,Parzialmente nuvoloso,26.35
2022-09-04,pioggerella debole,27.65
2022-09-05,Principalmente chiaro,28.15
2022-09-06,Cielo chiaro,28.9
2022-09-07,pioggerella debole,28.1
2022-09-08,pioggerella Moderata,28.75
2022-09-09,pioggerella debole,30.4
2022-09-10,pioggerella Moderata,26.45
2022-09-11,pioggerella debole,26.45
2022-09-12,Principalmente chiaro,25.5
2022-09-13,Principalmente chiaro,25.25
2022-09-14,Parzialmente nuvoloso,26.049999999999997
2022-09-15,pioggerella debole,26.25
2022-09-16,Pioggia molto intensa,26.65
2022-09-17,pioggerella debole,20.4
2022-09-18,Principalmente chiaro,18.1
2022-09-19,Principalmente chiaro,20.549999999999997
2022-09-20,Parzialmente nuvoloso,21.75
2022-09-21,Parzialmente nuvoloso,17.1
2022-09-22,Principalmente chiaro,16.5
2022-09-23,Principalmente chiaro,16.7
2022-09-24,pioggerella debole,17.549999999999997
2022-09-25,Pioggia molto intensa,19.2
2022-09-26,Pioggia moderata,20.9
2022-09-27,pioggerella debole,19.85
2022-09-28,Pioggia,19.799999999999997
2022-09-29,Pioggia moderata,19.950000000000003
2022-09-30,Pioggia moderata,23.2
2022-10-01,pioggerella Moderata,20.0
2022-10-02,pioggerella debole,19.75
2022-10-03,pioggerella debole,21.9
2022-10-04,Principalmente chiaro,19.3
2022-10-05,Principalmente chiaro,19.25
2022-10-06,Principalmente chiaro,20.0
2022-10-07,Principalmente chiaro,20.55
2022-10-08,Parzialmente nuvoloso,21.15
2022-10-09,pioggerella debole,19.8
2022-10-10,pioggerella debole,20.700000000000003
2022-10-11,pioggerella debole,21.200000000000003
2022-10-12,pioggerella debole,20.35
2022-10-13,pioggerella Moderata,18.549999999999997
2022-10-14,Principalmente chiaro,18.8
2022-10-15,Principalmente chiaro,18.85
2022-10-16,Cielo chiaro,19.65
2022-10-17,Cielo chiaro,20.7
2022-10-18,Principalmente chiaro,20.7
2022-10-19,Parzialmente nuvoloso,21.2
2022-10-20,Principalmente chiaro,20.45
2022-10-21,Parzialmente nuvoloso,19.05
2022-10-22,pioggerella debole,21.1
2022-10-23,Coperto,21.299999999999997
2022-10-24,Parzialmente nuvoloso,20.05
2022-10-25,Parzialmente nuvoloso,20.1
2022-10-26,Parzialmente nuvoloso,21.0
2022-10-27,Parzialmente nuvoloso,21.299999999999997
2022-10-28,Cielo chiaro,21.700000000000003
2022-10-29,Parzialmente nuvoloso,19.75
2022-10-30,Cielo chiaro,18.4
2022-10-31,Cielo chiaro,19.1
2022-11-01,Principalmente chiaro,19.950000000000003
2022-11-02,Parzialmente nuvoloso,19.4
2022-11-03,pioggerella debole,18.450000000000003
2022-11-04,Pioggia moderata,18.0
2022-11-05,Pioggia,14.45
2022-11-06,pioggerella Moderata,15.05
2022-11-07,Principalmente chiaro,15.15
2022-11-08,Parzialmente nuvoloso,15.25
2022-11-09,Coperto,14.8
2022-11-10,Coperto,16.9
2022-11-11,Principalmente chiaro,15.549999999999999
2022-11-12,pioggerella debole,13.45
2022-11-13,pioggerella Moderata,12.55
2022-11-14,Pioggia,14.950000000000001
2022-11-15,pioggerella debole,14.850000000000001
2022-11-16,Pioggia,16.7
2022-11-17,pioggerella debole,17.950000000000003
2022-11-18,Pioggia moderata,17.2
2022-11-19,Pioggia moderata,15.5
2022-11-20,Pioggia,13.0
2022-11-21,pioggerella debole,10.9
2022-11-22,Pioggia moderata,10.3
2022-11-23,pioggerella Moderata,11.25
2022-11-24,Principalmente chiaro,12.1
2022-11-25,Pioggia,12.0
2022-11-26,Pioggia moderata,8.6
2022-11-27,pioggerella debole,8.9
2022-11-28,Coperto,8.7
2022-11-29,Coperto,8.15
2022-11-30,pioggerella debole,8.85
2022-12-01,Parzialmente nuvoloso,8.8
2022-12-02,Pioggia,9.95
2022-12-03,Pioggia,13.2
2022-12-04,Pioggia moderata,13.0
2022-12-05,pioggerella debole,13.0
2022-12-06,pioggerella debole,13.65
2022-12-07,pioggerella debole,12.850000000000001
2022-12-08,pioggerella Moderata,13.399999999999999
2022-12-09,pioggerella Moderata,14.9
2022-12-10,Pioggia moderata,15.299999999999999
2022-12-11,pioggerella Moderata,10.6
2022-12-12,Coperto,9.05
2022-12-13,Pioggia,8.85
2022-12-14,Pioggia moderata,13.850000000000001
2022-12-15,pioggerella Moderata,15.100000000000001
2022-12-16,Pioggia moderata,17.05
2022-12-17,Pioggia,14.25
2022-12-18,Coperto,11.3
2022-12-19,Principalmente chiaro,9.2
2022-12-20,Coperto,8.45
2022-12-21,Coperto,8.9
2022-12-22,pioggerella debole,12.149999999999999
2022-12-23,pioggerella debole,12.6
2022-12-24,pioggerella debole,14.049999999999999
2022-12-25,Coperto,14.45
